q1,q2,q3,q6,q4,q5,q17,q18,q20,q22,q23,q24,q25,q26,q27,q28,q29,q30,q33,q40,q41,q42,q56,q57,q58,q53,q54,q16,weight,stratum,psu
16 years old,Female,Class 9,Always,1.61,55,6 or 7 times,I had a cut or stab wound,1 or 2 days,Sometimes,Never,No,Yes,6 or more times,3 or more,I have never smoked cigarettes,0 days,0 days,NA,I have never used drugs,0 times,0 times,Sometimes,Always,1,3 to 5 days,Never,1 time,581.4145,201502006,11
16 years old,Male,Class 9,Never,1.52,44,1 time,I had a cut or stab wound,0 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,4,0 days,Sometimes,1 time,633.5671,201502006,11
17 years old,Male,Class 9,Sometimes,1.48,38,8 or 9 times,I had a cut or stab wound,3 to 5 days,Rarely,Sometimes,Yes,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Both,I have never used drugs,0 times,0 times,Always,Most of the time,4,0 days,Sometimes,12 or more times,633.5671,201502006,11
15 years old,Male,Class 9,Never,1.61,45,0 times,Not seriously injured,0 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Most of the time,4,0 days,Most of the time,0 times,633.5671,201502006,11
17 years old,Male,Class 9,Never,1.62,43,2 or 3 times,I had a cut or stab wound,1 or 2 days,Most of the time,Most of the time,Yes,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Sometimes,Most of the time,4,1 or 2 days,Most of the time,0 times,633.5671,201502006,11
NA,Female,NA,Always,NA,NA,1 time,I had a cut or stab wound,0 days,Never,Sometimes,No,NA,0 times,2,8 or 9 years old,20 to 29 days,10 to 19 days,I do not know,NA,NA,NA,Sometimes,Never,4,6 to 9 days,Rarely,1 time,581.4145,201502006,11
16 years old,Male,Class 9,Most of the time,1.44,58,10 or 11 times,Concussion/head injury,3 to 5 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,2,0 days,Most of the time,2 or 3 times,633.5671,201502006,11
16 years old,Male,Class 9,Never,NA,NA,0 times,Not seriously injured,1 or 2 days,Sometimes,Sometimes,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Never,1,3 to 5 days,Always,1 time,633.5671,201502006,11
14 years old,Male,Class 9,Never,1.47,42,0 times,Not seriously injured,0 days,Never,Rarely,No,No,0 times,0,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,1,1 or 2 days,Never,1 time,633.5671,201502006,11
15 years old,Female,Class 9,Always,1.49,48,0 times,Not seriously injured,0 days,Rarely,Rarely,NA,NA,1 time,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Most of the time,1,3 to 5 days,Sometimes,0 times,581.4145,201502006,11
13 years old,Female,Class 9,Never,NA,NA,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Most of the time,Always,1,0 days,Most of the time,0 times,581.4145,201502006,11
15 years old,Female,Class 9,Sometimes,1.53,46,NA,NA,NA,NA,Sometimes,No,No,1 time,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,NA,NA,0 days,Always,0 times,581.4145,201502006,11
14 years old,Female,Class 9,Sometimes,1.5,49,NA,NA,NA,Rarely,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,NA,0 days,Never,0 times,581.4145,201502006,11
15 years old,Female,Class 9,Sometimes,1.45,39,2 or 3 times,Not seriously injured,0 days,Rarely,Never,Yes,NA,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,581.4145,201502006,11
16 years old,Male,Class 9,Sometimes,1.62,55,4 or 5 times,I had a cut or stab wound,3 to 5 days,Rarely,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Sometimes,NA,2,0 days,Sometimes,2 or 3 times,633.5671,201502006,11
16 years old,Male,Class 9,Never,1.54,51,0 times,Not seriously injured,0 days,Never,Rarely,No,No,0 times,0,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Most of the time,3,10 or more days,Always,0 times,633.5671,201502006,11
15 years old,Female,Class 9,Sometimes,1.49,39,NA,NA,3 to 5 days,Rarely,Never,Yes,NA,1 time,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,NA,0 days,Always,0 times,581.4145,201502006,11
14 years old,Male,Class 9,Never,1.54,39,1 time,Broken bone/dislocated joint,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,633.5671,201502006,11
13 years old,Female,Class 9,Never,1.52,54,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Always,0 times,581.4145,201502006,11
16 years old,Female,Class 9,Never,1.5,52,NA,NA,NA,Rarely,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Always,0 times,581.4145,201502006,11
13 years old,Female,Class 9,Never,1.44,32,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Always,0 times,581.4145,201502006,11
14 years old,Female,Class 9,Never,1.47,37,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Always,0 times,581.4145,201502006,11
14 years old,Female,Class 9,Never,1.5,42,NA,NA,NA,Rarely,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Always,0 times,581.4145,201502006,11
15 years old,Female,Class 9,Never,1.6,55,4 or 5 times,Something else happened to me,NA,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Both,I have never used drugs,0 times,0 times,NA,NA,5,NA,NA,0 times,581.4145,201502006,11
15 years old,Female,Class 9,Never,1.49,37,4 or 5 times,Something else happened to me,0 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,1 or 2 days,Both,I have never used drugs,0 times,0 times,Sometimes,Always,5,0 days,Sometimes,0 times,581.4145,201502006,11
15 years old,Female,Class 9,Sometimes,1.47,32,2 or 3 times,Something else happened to me,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,7 years old or younger,0 times,1 or 2 times,Sometimes,Most of the time,1,0 days,Sometimes,0 times,581.4145,201502006,11
17 years old,Female,Class 9,Always,1.52,45,2 or 3 times,I had a cut or stab wound,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,NA,NA,0 times,0 times,Most of the time,Most of the time,1,0 days,Most of the time,2 or 3 times,581.4145,201502006,11
14 years old,NA,Class 11,Never,NA,NA,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Most of the time,Always,1,0 days,Most of the time,0 times,625.7969,201502006,11
16 years old,Male,Class 9,NA,1.53,44,6 or 7 times,I was poisoned,1 or 2 days,Always,Always,Yes,Yes,1 time,3 or more,14 or 15 years old,1 or 2 days,10 to 19 days,My father or male guardian,10 or 11 years old,20 or more times,3 to 9 times,Sometimes,Always,2,1 or 2 days,Sometimes,0 times,633.5671,201502006,11
15 years old,Male,Class 9,Never,1.54,48,0 times,Not seriously injured,0 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,633.5671,201502006,11
14 years old,Female,Class 9,Never,1.49,39,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,5,0 days,Never,0 times,581.4145,201502006,11
16 years old,Male,Class 9,Most of the time,1.45,37,12 or more times,I had a cut or stab wound,0 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Always,0 times,633.5671,201502006,11
16 years old,Male,Class 9,NA,1.53,43,4 or 5 times,Something else happened to me,0 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Always,1,0 days,Never,0 times,633.5671,201502006,11
17 years old,Male,Class 9,Never,1.47,38,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Rarely,1,0 days,Rarely,0 times,633.5671,201502006,11
14 years old,Female,Class 9,Always,1.58,46,NA,I had a cut or stab wound,1 or 2 days,Never,Never,Yes,No,0 times,0,I have never smoked cigarettes,0 days,0 days,NA,I have never used drugs,0 times,0 times,Most of the time,Never,3,6 to 9 days,Never,1 time,581.4145,201502006,11
18 years old or older,Female,Class 9,Always,1.56,42,6 or 7 times,I had a cut or stab wound,10 to 19 days,NA,Sometimes,No,NA,0 times,2,8 or 9 years old,20 to 29 days,1 or 2 days,I do not know,12 or 13 years old,3 to 9 times,20 or more times,Most of the time,Sometimes,5,6 to 9 days,Never,2 or 3 times,581.4145,201502006,11
16 years old,Female,Class 9,Most of the time,1.57,50,6 or 7 times,I had a cut or stab wound,3 to 5 days,Sometimes,NA,NA,Yes,0 times,3 or more,NA,0 days,0 days,Both,14 or 15 years old,10 to 19 times,0 times,Sometimes,Never,5,0 days,Never,2 or 3 times,581.4145,201502006,11
15 years old,Female,Class 9,Most of the time,1.52,35,1 time,I had a cut or stab wound,0 days,Never,Never,No,No,0 times,0,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,5,6 to 9 days,Never,1 time,581.4145,201502006,11
15 years old,Female,Class 9,Always,NA,NA,1 time,I had a cut or stab wound,0 days,Never,Never,No,No,0 times,0,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Sometimes,5,6 to 9 days,Never,1 time,581.4145,201502006,11
15 years old,Female,Class 9,Always,1.54,32,1 time,I had a cut or stab wound,0 days,Never,Never,No,Yes,0 times,0,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,2,6 to 9 days,Never,1 time,581.4145,201502006,11
16 years old,Male,Class 9,Sometimes,1.53,40,1 time,Broken bone/dislocated joint,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Always,Always,5,1 or 2 days,Rarely,0 times,633.5671,201502006,11
13 years old,Female,Class 9,Never,1.51,39,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Rarely,2,0 days,Never,0 times,581.4145,201502006,11
15 years old,Female,Class 9,Always,1.48,33,1 time,I had a cut or stab wound,0 days,Never,Never,No,No,0 times,0,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Rarely,3,3 to 5 days,Always,1 time,581.4145,201502006,11
14 years old,Female,Class 9,Never,1.47,35,1 time,Not seriously injured,NA,Rarely,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Most of the time,Always,1,0 days,Most of the time,0 times,581.4145,201502006,11
16 years old,Male,Class 9,Never,1.55,46,1 time,I had a cut or stab wound,NA,Sometimes,Never,No,NA,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Never,0 times,633.5671,201502006,11
14 years old,Male,Class 9,Never,1.53,48,1 time,I had a bad burn,0 days,Sometimes,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,3,0 days,Never,0 times,633.5671,201502006,11
15 years old,Male,Class 9,Never,1.62,50,1 time,I had a cut or stab wound,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Always,5,0 days,Always,0 times,633.5671,201502006,11
18 years old or older,Male,Class 11,Never,1.58,60,0 times,Not seriously injured,0 days,Never,Rarely,No,No,0 times,0,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Most of the time,1,10 or more days,Always,0 times,999.2563,201502006,11
18 years old or older,Male,Class 11,Never,1.62,57,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Rarely,1,0 days,Most of the time,0 times,999.2563,201502006,11
16 years old,Female,Class 11,Sometimes,NA,NA,1 time,Something else happened to me,1 or 2 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Always,2 or 3 times,999.2563,201502006,11
17 years old,Female,Class 11,Sometimes,1.63,59,1 time,Not seriously injured,1 or 2 days,Sometimes,Sometimes,Yes,Yes,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Never,1 time,999.2563,201502006,11
17 years old,Female,Class 11,Sometimes,1.63,58,NA,NA,1 or 2 days,Sometimes,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Rarely,Sometimes,3,1 or 2 days,Sometimes,2 or 3 times,999.2563,201502006,11
18 years old or older,Female,Class 11,Sometimes,1.67,62,1 time,Something else happened to me,0 days,Sometimes,Rarely,No,No,2 or 3 times,0,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,NA,Never,1,0 days,Most of the time,2 or 3 times,999.2563,201502006,11
18 years old or older,Female,Class 11,Sometimes,1.68,64,1 time,Not seriously injured,1 or 2 days,Sometimes,Sometimes,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Never,0 times,999.2563,201502006,11
12 years old,NA,NA,Never,NA,NA,1 time,Broken bone/dislocated joint,1 or 2 days,Sometimes,Never,No,NA,1 time,2,NA,NA,1 or 2 days,My father or male guardian,7 years old or younger,0 times,0 times,Never,Rarely,1,0 days,Never,0 times,754.7439,201502005,10
12 years old,Male,Class 8,Never,1.52,39,1 time,Not seriously injured,0 days,Rarely,Never,Yes,Yes,2 or 3 times,1,NA,NA,10 to 19 days,Neither,7 years old or younger,0 times,0 times,Never,Rarely,NA,0 days,Rarely,2 or 3 times,754.7439,201502005,10
12 years old,Male,Class 8,Never,1.5,38,1 time,Not seriously injured,0 days,Rarely,Never,Yes,Yes,2 or 3 times,1,NA,NA,10 to 19 days,Neither,7 years old or younger,0 times,0 times,Most of the time,Never,4,1 or 2 days,Sometimes,2 or 3 times,754.7439,201502005,10
13 years old,Male,Class 8,Never,1.5,35,1 time,Not seriously injured,0 days,Rarely,Rarely,Yes,No,0 times,3 or more,10 or 11 years old,3 to 5 days,1 or 2 days,Neither,7 years old or younger,3 to 9 times,0 times,Never,Rarely,1,1 or 2 days,Never,0 times,754.7439,201502005,10
11 years old or younger,Male,Class 7,Never,1.53,36,1 time,Broken bone/dislocated joint,0 days,Never,NA,No,Yes,0 times,3 or more,7 years old or younger,1 or 2 days,0 days,Neither,NA,NA,0 times,Never,Never,2,1 or 2 days,Sometimes,0 times,855.6703,201502005,10
12 years old,Female,Class 8,Never,NA,NA,1 time,Not seriously injured,0 days,Never,Rarely,No,Yes,0 times,NA,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Never,Never,NA,0 days,Never,0 times,644.6888,201502005,10
12 years old,Female,Class 8,Never,NA,NA,1 time,Not seriously injured,0 days,Never,Never,No,Yes,0 times,3 or more,7 years old or younger,1 or 2 days,0 days,My father or male guardian,8 or 9 years old,0 times,1 or 2 times,Never,NA,NA,0 days,Sometimes,0 times,644.6888,201502005,10
16 years old,Female,Class 8,Never,NA,NA,1 time,Not seriously injured,0 days,Never,Rarely,No,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Never,Never,3,0 days,Never,1 time,644.6888,201502005,10
15 years old,Female,Class 8,Never,1.5,35,1 time,Not seriously injured,0 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Never,Rarely,1,0 days,Rarely,1 time,644.6888,201502005,10
18 years old or older,Female,Class 8,Never,NA,NA,4 or 5 times,Something else happened to me,NA,NA,Sometimes,No,No,2 or 3 times,1,7 years old or younger,0 days,0 days,My father or male guardian,NA,NA,0 times,Never,Rarely,2,0 days,Sometimes,0 times,644.6888,201502005,10
12 years old,Female,Class 8,Never,1.52,33,1 time,Not seriously injured,0 days,Never,Never,No,No,0 times,NA,NA,0 days,0 days,My father or male guardian,NA,NA,0 times,Rarely,Never,3,3 to 5 days,Never,0 times,644.6888,201502005,10
13 years old,Female,Class 8,Never,NA,NA,NA,Not seriously injured,All 30 days,Always,Rarely,No,Yes,1 time,NA,NA,All 30 days,All 30 days,My father or male guardian,NA,NA,0 times,NA,Never,NA,0 days,Rarely,2 or 3 times,644.6888,201502005,10
12 years old,NA,NA,Never,NA,NA,4 or 5 times,Broken bone/dislocated joint,1 or 2 days,Rarely,Rarely,No,Yes,2 or 3 times,1,8 or 9 years old,3 to 5 days,3 to 5 days,My mother or female guardian,12 or 13 years old,0 times,3 to 9 times,Rarely,Never,3,3 to 5 days,Sometimes,2 or 3 times,754.7439,201502005,10
