q1,q2,q3,q6,q4,q5,q17,q18,q20,q22,q23,q24,q25,q26,q27,q28,q29,q30,q33,q40,q41,q42,q56,q57,q58,q53,q54,q16,weight,stratum,psu
15 years old,Male,Grade 9,Never,1.75,44,1 time,Something else happened to me,All 30 days,Sometimes,Never,No,No,1 time,3 or more,14 or 15 years old,3 to 5 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Sometimes,4,10 or more days,Never,0 times,9.2992,201402010,23
17 years old,Male,Grade 9,Never,1.7,55,0 times,Not seriously injured,0 days,Most of the time,Sometimes,No,No,0 times,3 or more,16 or 17 years old,All 30 days,0 days,I do not know,I have never used drugs,0 times,0 times,Sometimes,Always,1,0 days,Always,0 times,9.2992,201402010,23
16 years old,NA,NA,Never,NA,NA,2 or 3 times,Something else happened to me,1 or 2 days,Sometimes,Never,No,No,0 times,3 or more,NA,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Most of the time,Always,1,0 days,Sometimes,0 times,9.2992,201402010,23
17 years old,Male,Grade 9,Never,1.66,46,0 times,Not seriously injured,0 days,Sometimes,Never,No,No,1 time,3 or more,14 or 15 years old,All 30 days,0 days,My father or male guardian,14 or 15 years old,20 or more times,0 times,Never,Most of the time,5,10 or more days,Always,4 or 5 times,9.2992,201402010,23
15 years old,Male,Grade 9,Sometimes,1.56,46,2 or 3 times,Something else happened to me,0 days,Rarely,Never,No,No,0 times,3 or more,14 or 15 years old,0 days,0 days,Neither,NA,0 times,0 times,Always,Always,5,0 days,Most of the time,0 times,9.2992,201402010,23
18 years old or older,Female,Grade 10,Sometimes,1.72,50,2 or 3 times,Not seriously injured,1 or 2 days,Sometimes,Sometimes,No,No,0 times,1,12 or 13 years old,20 to 29 days,0 days,Both,I have never used drugs,0 times,0 times,NA,NA,NA,NA,NA,4 or 5 times,9.0429,201402010,23
16 years old,Female,Grade 10,Never,1.55,41,12 or more times,Something else happened to me,0 days,Most of the time,Most of the time,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My mother or female guardian,I have never used drugs,0 times,0 times,Never,Never,1,10 or more days,Always,0 times,9.0429,201402010,23
16 years old,Female,Grade 10,Never,1.52,55,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Always,3,0 days,Most of the time,0 times,9.0429,201402010,23
16 years old,Female,NA,Never,1.56,43,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Always,5,0 days,Never,0 times,9.0429,201402010,23
16 years old,Female,Grade 10,Sometimes,1.52,34,2 or 3 times,Something else happened to me,0 days,Sometimes,Rarely,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Always,Always,3,1 or 2 days,Sometimes,0 times,9.0429,201402010,23
16 years old,Female,Grade 10,Sometimes,1.54,47,0 times,Not seriously injured,0 days,Never,Rarely,No,Yes,0 times,3 or more,14 or 15 years old,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Rarely,Rarely,3,10 or more days,Always,0 times,9.0429,201402010,23
16 years old,Female,Grade 10,Never,1.65,68,1 time,Something else happened to me,0 days,Rarely,Rarely,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Always,2,3 to 5 days,Always,0 times,9.0429,201402010,23
17 years old,Male,Grade 10,Never,1.56,53,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,1,12 or 13 years old,All 30 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,3,0 days,Never,0 times,14.2266,201402010,23
15 years old,Female,Grade 10,Rarely,NA,NA,NA,NA,NA,Never,Never,No,No,0 times,0,I have never smoked cigarettes,0 days,0 days,I do not know,14 or 15 years old,0 times,0 times,Never,Never,NA,0 days,Never,1 time,9.0429,201402010,23
16 years old,Male,Grade 10,Never,1.64,51,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Always,1,1 or 2 days,Most of the time,0 times,14.2266,201402010,23
16 years old,Female,Grade 10,Never,1.55,36,0 times,Not seriously injured,0 days,Sometimes,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Always,1,0 days,Sometimes,1 time,9.0429,201402010,23
17 years old,Male,Grade 10,Never,1.68,46,2 or 3 times,Broken bone/dislocated joint,0 days,Rarely,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Always,0 times,14.2266,201402010,23
16 years old,Male,Grade 9,Rarely,1.63,63,1 time,I had a cut or stab wound,0 days,Sometimes,Rarely,No,No,0 times,3 or more,12 or 13 years old,20 to 29 days,0 days,I do not know,NA,NA,0 times,Most of the time,Sometimes,3,0 days,Most of the time,2 or 3 times,10.8094,201402010,23
13 years old,Male,Grade 8,Never,1.49,36,1 time,NA,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Never,0 times,13.5963,201402008,20
14 years old,Male,Grade 8,Sometimes,1.64,70,NA,NA,0 days,Never,Never,No,No,0 times,3 or more,NA,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Never,Most of the time,1,0 days,Always,0 times,13.5963,201402008,20
14 years old,Male,Grade 8,Most of the time,1.59,59,0 times,Not seriously injured,NA,Sometimes,Sometimes,No,No,0 times,3 or more,7 years old or younger,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,NA,NA,NA,0 days,Sometimes,0 times,13.5963,201402008,20
14 years old,Male,Grade 8,Never,1.57,54,NA,NA,1 or 2 days,Rarely,Rarely,Yes,No,2 or 3 times,3 or more,NA,All 30 days,All 30 days,Neither,7 years old or younger,20 or more times,3 to 9 times,Never,Never,2,3 to 5 days,Rarely,8 or 9 times,13.5963,201402008,20
14 years old,Female,Grade 8,Most of the time,1.62,41,12 or more times,I had a cut or stab wound,20 to 29 days,Rarely,Sometimes,Yes,No,6 or more times,1,12 or 13 years old,3 to 5 days,3 to 5 days,Neither,NA,NA,NA,Sometimes,Most of the time,1,10 or more days,Never,2 or 3 times,9.1141,201402008,20
14 years old,Male,Grade 8,Sometimes,NA,NA,1 time,I had a gunshot wound,20 to 29 days,NA,Sometimes,No,NA,6 or more times,1,12 or 13 years old,1 or 2 days,6 to 9 days,My father or male guardian,14 or 15 years old,0 times,10 to 19 times,Rarely,Never,5,NA,Sometimes,4 or 5 times,13.5963,201402008,20
14 years old,Male,Grade 9,Never,1.62,48,2 or 3 times,Something else happened to me,0 days,Sometimes,Most of the time,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Sometimes,Most of the time,1,1 or 2 days,Always,0 times,10.3325,201402008,20
15 years old,Female,Grade 9,Never,1.52,36,0 times,Not seriously injured,0 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Always,1,0 days,Never,2 or 3 times,6.6053,201402008,20
14 years old,Female,Grade 9,Never,1.62,47,1 time,Something else happened to me,NA,Sometimes,Always,No,Yes,0 times,3 or more,14 or 15 years old,1 or 2 days,0 days,Neither,NA,1 or 2 times,0 times,Never,Sometimes,2,1 or 2 days,Sometimes,2 or 3 times,6.6053,201402008,20
15 years old,Male,Grade 9,Sometimes,1.51,44,0 times,Not seriously injured,1 or 2 days,Most of the time,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Sometimes,Always,3,0 days,Sometimes,0 times,10.3325,201402008,20
15 years old,Male,Grade 9,Always,1.55,42,0 times,Not seriously injured,1 or 2 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Always,3,3 to 5 days,Always,0 times,10.3325,201402008,20
15 years old,Female,Grade 9,Most of the time,NA,NA,2 or 3 times,Something else happened to me,1 or 2 days,Never,Never,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 or 5 times,6.6053,201402008,20
15 years old,Female,Grade 9,Sometimes,1.59,37,0 times,Not seriously injured,3 to 5 days,Most of the time,Sometimes,No,No,0 times,3 or more,14 or 15 years old,1 or 2 days,0 days,I do not know,I have never used drugs,0 times,0 times,Never,Always,1,0 days,Always,0 times,6.6053,201402008,20
15 years old,Male,Grade 9,Sometimes,1.53,52,NA,NA,3 to 5 days,Never,Never,No,No,0 times,0,NA,0 days,0 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 times,10.3325,201402008,20
12 years old,NA,Grade 11,NA,NA,NA,6 or 7 times,I had a cut or stab wound,1 or 2 days,NA,Most of the time,NA,NA,NA,NA,7 years old or younger,NA,All 30 days,NA,NA,NA,NA,NA,Never,NA,NA,Sometimes,10 or 11 times,7.4311,201402008,20
16 years old,Female,Grade 10,Never,1.55,43,0 times,Not seriously injured,0 days,Sometimes,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Sometimes,Always,NA,0 days,Sometimes,0 times,9.9406,201402008,20
18 years old or older,Male,Grade 10,Always,NA,NA,1 time,Not seriously injured,NA,Sometimes,Sometimes,Yes,Yes,0 times,0,14 or 15 years old,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Never,1,3 to 5 days,Sometimes,0 times,15.6388,201402008,20
15 years old,Female,Grade 10,Sometimes,1.35,29,1 time,I had a gunshot wound,20 to 29 days,Always,Never,NA,NA,0 times,3 or more,7 years old or younger,3 to 5 days,All 30 days,Neither,10 or 11 years old,3 to 9 times,0 times,Sometimes,Sometimes,5,1 or 2 days,Sometimes,0 times,9.9406,201402008,20
18 years old or older,Female,Grade 10,Never,1.78,55,12 or more times,Not seriously injured,All 30 days,Sometimes,Always,NA,NA,NA,3 or more,18 years old or older,3 to 5 days,NA,Neither,18 years old or older,3 to 9 times,1 or 2 times,Never,Sometimes,5,3 to 5 days,Rarely,12 or more times,9.9406,201402008,20
16 years old,Male,Grade 10,Never,1.56,71,1 time,Something else happened to me,0 days,Sometimes,Rarely,Yes,Yes,0 times,2,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Never,Never,1,1 or 2 days,Most of the time,0 times,15.6388,201402008,20
17 years old,Male,Grade 10,Sometimes,1.77,57,1 time,Something else happened to me,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Sometimes,1,0 days,Sometimes,0 times,15.6388,201402008,20
16 years old,Male,Grade 10,Never,1.72,49,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 times,15.6388,201402008,20
17 years old,Male,Grade 10,Sometimes,1.75,55,6 or 7 times,Something else happened to me,NA,Rarely,Sometimes,No,No,6 or more times,3 or more,7 years old or younger,0 days,0 days,Both,NA,1 or 2 times,0 times,Always,Rarely,5,1 or 2 days,Most of the time,12 or more times,15.6388,201402008,20
16 years old,Female,Grade 10,Never,1.52,40,2 or 3 times,Broken bone/dislocated joint,0 days,Sometimes,Sometimes,Yes,Yes,2 or 3 times,3 or more,I have never smoked cigarettes,0 days,0 days,I do not know,NA,NA,NA,Always,Never,4,3 to 5 days,Never,1 time,9.9406,201402008,20
16 years old,Female,Grade 10,Never,1.54,45,0 times,Not seriously injured,0 days,Sometimes,Never,Yes,Yes,0 times,1,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Never,Never,2,1 or 2 days,Rarely,0 times,9.9406,201402008,20
16 years old,Male,Grade 10,Most of the time,1.49,37,4 or 5 times,I had a gunshot wound,10 to 19 days,Never,Sometimes,Yes,Yes,4 or 5 times,3 or more,14 or 15 years old,10 to 19 days,All 30 days,I do not know,10 or 11 years old,1 or 2 times,10 to 19 times,Never,Most of the time,1,6 to 9 days,Never,6 or 7 times,15.6388,201402008,20
16 years old,Male,Grade 10,Sometimes,NA,NA,1 time,Not seriously injured,1 or 2 days,Never,Most of the time,NA,NA,NA,3 or more,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12 or more times,15.6388,201402008,20
11 years old or younger,Male,Grade 10,Most of the time,1.7,50,8 or 9 times,Not seriously injured,All 30 days,Sometimes,Never,Yes,No,2 or 3 times,3 or more,NA,10 to 19 days,20 to 29 days,My father or male guardian,NA,10 to 19 times,10 to 19 times,Sometimes,Sometimes,3,6 to 9 days,Sometimes,0 times,15.6388,201402008,20
17 years old,Male,Grade 10,Never,1.75,57,1 time,Broken bone/dislocated joint,NA,Sometimes,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Sometimes,3,0 days,Most of the time,0 times,15.6388,201402008,20
15 years old,Male,Grade 10,Never,1.71,74,NA,NA,NA,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Always,1,0 days,Always,0 times,15.6388,201402008,20
14 years old,Male,Grade 8,Never,1.63,45,0 times,Not seriously injured,0 days,Never,Never,No,Yes,2 or 3 times,NA,I have never smoked cigarettes,0 days,0 days,My father or male guardian,NA,0 times,0 times,Never,Rarely,1,0 days,Always,2 or 3 times,7.2999,201402013,30
14 years old,Female,Grade 8,Sometimes,1.64,37,NA,Not seriously injured,10 to 19 days,Sometimes,Never,No,No,NA,0,12 or 13 years old,0 days,0 days,My mother or female guardian,I have never used drugs,0 times,0 times,Rarely,Sometimes,4,0 days,Never,0 times,4.8934,201402013,30
13 years old,Female,Grade 8,Never,NA,NA,0 times,Not seriously injured,0 days,Sometimes,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Always,0 times,4.8934,201402013,30
15 years old,Female,Grade 8,Sometimes,1.48,42,0 times,Not seriously injured,0 days,Never,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Sometimes,Sometimes,3,0 days,Most of the time,0 times,4.8934,201402013,30
15 years old,Male,Grade 8,Never,NA,NA,1 time,Something else happened to me,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Rarely,Rarely,2,6 to 9 days,Most of the time,0 times,7.2999,201402013,30
16 years old,Female,Grade 8,Never,1.55,54,2 or 3 times,I had a cut or stab wound,3 to 5 days,Sometimes,Most of the time,Yes,Yes,0 times,2,8 or 9 years old,0 days,0 days,My father or male guardian,14 or 15 years old,20 or more times,0 times,Never,Never,1,6 to 9 days,Most of the time,2 or 3 times,4.8934,201402013,30
14 years old,Male,Grade 8,Never,1.47,45,0 times,Not seriously injured,0 days,Sometimes,Sometimes,No,Yes,1 time,1,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Sometimes,Sometimes,1,0 days,Sometimes,4 or 5 times,7.2999,201402013,30
15 years old,Female,NA,Never,1.57,41,4 or 5 times,Something else happened to me,0 days,Most of the time,Always,No,No,0 times,1,8 or 9 years old,3 to 5 days,3 to 5 days,Neither,NA,0 times,0 times,Rarely,Never,1,0 days,Never,4 or 5 times,4.8934,201402013,30
15 years old,Male,Grade 8,Never,1.79,57,0 times,Not seriously injured,0 days,Never,Never,Yes,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,NA,Always,Always,5,0 days,Always,2 or 3 times,7.2999,201402013,30
14 years old,Female,Grade 8,Never,1.54,37,1 time,I had a cut or stab wound,All 30 days,Most of the time,Most of the time,No,NA,1 time,3 or more,I have never smoked cigarettes,0 days,0 days,Both,I have never used drugs,0 times,0 times,Most of the time,Rarely,1,3 to 5 days,Rarely,2 or 3 times,4.8934,201402013,30
14 years old,Male,Grade 8,Rarely,1.74,55,0 times,Not seriously injured,0 days,Sometimes,Rarely,No,Yes,0 times,1,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Never,Sometimes,2,0 days,Sometimes,0 times,7.2999,201402013,30
15 years old,Male,Grade 8,Never,1.67,45,1 time,Something else happened to me,0 days,Never,Never,Yes,Yes,0 times,2,NA,0 days,0 days,Both,I have never used drugs,0 times,0 times,Sometimes,Most of the time,1,10 or more days,Most of the time,0 times,7.2999,201402013,30
16 years old,Male,Grade 10,Never,1.75,64,2 or 3 times,Not seriously injured,All 30 days,Sometimes,Sometimes,Yes,No,0 times,2,NA,All 30 days,0 days,I do not know,NA,20 or more times,20 or more times,Always,Always,5,10 or more days,Never,12 or more times,11.6822,201402013,30
17 years old,Female,Grade 10,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,Yes,Yes,0 times,0,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Never,0 times,7.8802,201402013,30
18 years old or older,Male,Grade 10,Never,1.73,54,0 times,Not seriously injured,0 days,Rarely,Rarely,No,No,0 times,3 or more,NA,0 days,1 or 2 days,Neither,I have never used drugs,0 times,0 times,Never,Never,2,0 days,Most of the time,0 times,12.3974,201402013,30
